"","logFC","logCPM","LR","PValue","FDR","change"
"ZP1|22917",1.60827368147851,-2.17686087373372,21.9630631916268,2.77948542928833e-06,5.46302216195416e-06,"Up"
"GAL3ST1|9514",1.01008277655668,2.29630205826028,21.9488733773563,2.80011230936418e-06,5.50116763597628e-06,"Up"
"CLCN1|1180",1.78720484677477,-1.69696847091017,21.9094051450392,2.85829617821176e-06,5.61120162285664e-06,"Up"
"MGC45800|90768",1.35519399809127,-0.608655632817161,21.9026507800013,2.86837429691912e-06,5.62976160124981e-06,"Up"
"RAX|30062",3.72246164165567,-1.67957701330315,21.8934544516437,2.88215338575259e-06,5.65619076431973e-06,"Up"
"SPANXC|64663",5.32353748182017,-1.59998358820568,21.8926259300149,2.8833980367998e-06,5.65801817419e-06,"Up"
"ADORA1|134",1.17913627970021,3.4027524723636,21.8589393020891,2.93446330326765e-06,5.75321835332152e-06,"Up"
"SPATA21|374955",3.51949276977817,-2.27822505559222,21.8438403761213,2.957645186112e-06,5.79740855388092e-06,"Up"
"FGF21|26291",3.64593043603369,-2.54472963466682,21.8139426891372,3.0040916532155e-06,5.88653243392537e-06,"Up"
"GSDMA|284110",1.07746536682815,0.376474419970891,21.7499363400897,3.10600173066306e-06,6.07567196669963e-06,"Up"
"RHBDL3|162494",1.2564898626368,0.379980424039988,21.7448733301386,3.11420952180688e-06,6.09040715777359e-06,"Up"
"TMEM45A|55076",1.03636377749354,5.08590424831114,21.6671715065703,3.24293907945061e-06,6.3366685552673e-06,"Up"
"CDH20|28316",1.74018015501129,-1.12464484961327,21.5913037298392,3.37378077345717e-06,6.58591490159296e-06,"Up"
"TPRXL|348825",1.88055192402236,-0.86613169870982,21.5687844769498,3.41362756563772e-06,6.6593778569169e-06,"Up"
"NLRP5|126206",5.78087357906839,-1.10879319553183,21.4948324769443,3.54783424494295e-06,6.90924258599215e-06,"Up"
"TNFRSF13C|115650",1.09931570379199,-0.189976314140862,21.4792179962944,3.57684121917236e-06,6.9642294676205e-06,"Up"
"UPK2|7379",1.84147115836303,-0.152165035789092,21.4661319068169,3.60133442356765e-06,7.00889422158426e-06,"Up"
"DKKL1|27120",1.16298097509277,-1.05969921305293,21.4047767854869,3.71843620411897e-06,7.22744508379746e-06,"Up"
"TXNDC2|84203",1.41741391779466,-1.90664386602884,21.383675360284,3.75958703571978e-06,7.3050690502429e-06,"Up"
"MYO16|23026",1.36190016610662,0.882570018155978,21.3496673122079,3.82687158756586e-06,7.43020710886146e-06,"Up"
"NKX2-5|1482",4.12952180132444,-1.68641651598701,21.3392911922271,3.84764022599952e-06,7.46812113550546e-06,"Up"
"C2orf51|200523",2.3318300275592,-2.99877183442567,21.3359315598942,3.85438901010023e-06,7.4804158326128e-06,"Up"
"RFPL4B|442247",3.1161147386318,-2.25660529759942,21.3317805347463,3.86274394088415e-06,7.49501885497937e-06,"Up"
"SNX31|169166",2.46987337975996,-1.43606153727675,21.3242575674774,3.87793205207524e-06,7.52368006104547e-06,"Up"
"CPN2|1370",1.53310916063493,-1.9287229293485,21.2784874576424,3.97163740199509e-06,7.70051385418514e-06,"Up"
"IGF2AS|51214",2.57781991494846,-1.70324267651506,21.2763409713137,3.97608726868145e-06,7.70831354591101e-06,"Up"
"ADH4|127",2.93776933738871,-0.624089589977079,21.2244665805762,4.08516254771318e-06,7.91467355342156e-06,"Up"
"CPE|1363",1.07431518677847,7.3543719017717,21.2060990283867,4.12449929891173e-06,7.98659884626733e-06,"Up"
"PYDC1|260434",3.67842403082143,-2.27423803949255,21.1753043249023,4.1913053412585e-06,8.11073979890368e-06,"Up"
"VGLL2|245806",6.45362223189184,0.685460340249265,21.140517577998,4.26807887520364e-06,8.25576632928416e-06,"Up"
"LHX3|8022",2.5694627636034,-2.8393079905409,21.1321850606918,4.28667708976951e-06,8.28907593670986e-06,"Up"
"NOVA1|4857",1.31892521538965,1.82100398337262,21.1167807652068,4.32127396411376e-06,8.3515016359663e-06,"Up"
"ODZ3|55714",1.05744636423204,2.85598441855292,21.114654114092,4.32607222251958e-06,8.35987982272547e-06,"Up"
"ATP4A|495",4.27764753958425,-1.79968690573974,21.1048293659883,4.34830882001757e-06,8.40195117144815e-06,"Up"
"RTL1|388015",4.33082912837804,-1.50742950456897,21.0575207268113,4.45700024209823e-06,8.60459914104514e-06,"Up"
"DNAJB3|414061",2.86656273884789,-2.53015659465912,21.0148594432058,4.55735058849989e-06,8.79081123990964e-06,"Up"
"C11orf90|387804",1.41944820503567,-2.47506453185386,20.9876324664245,4.62257768341949e-06,8.91281963551313e-06,"Up"
"MYCNOS|10408",2.29558377805727,-2.72667649070753,20.9397507290633,4.73956794885621e-06,9.12668963073783e-06,"Up"
"SMEK3P|139420",4.83851022091078,-1.96487795550771,20.9301247280784,4.76344367702761e-06,9.17070879217827e-06,"Up"
"PRSS45|377047",1.35962534110305,-1.1560022690716,20.9262375946155,4.7731192580273e-06,9.18835638738638e-06,"Up"
"SERPINA7|6906",3.21991094557524,-2.76648005160564,20.9209418508202,4.78633280140714e-06,9.21182775992721e-06,"Up"
"KIAA1239|57495",2.6726476338334,-2.61184357640408,20.8995230279967,4.84015101032218e-06,9.31242784194702e-06,"Up"
"FRG2|448831",4.9658429744679,-1.88831303102095,20.893477765711,4.85545029796672e-06,9.34086787763818e-06,"Up"
"LOC285501|285501",2.33249587539662,-2.97654714018426,20.8811550109714,4.88678706441541e-06,9.39814807944951e-06,"Up"
"GAGE12D|100132399",9.93425595373743,2.48213071269718,20.8529728376777,4.95921939810193e-06,9.53440039586085e-06,"Up"
"?|388795",1.25884369650013,-2.32722752484055,20.8080719613756,5.07685381244299e-06,9.7449893077511e-06,"Up"
"IDO2|169355",1.04924457366236,-0.786745684174829,20.8039637307135,5.08775568537899e-06,9.76383863534347e-06,"Up"
"SVOP|55530",2.97622363576295,-1.92278566267278,20.8015350881429,5.0942115392467e-06,9.77414947080511e-06,"Up"
"DMRT3|58524",1.90382664220764,-0.743013824271808,20.7744204280804,5.16684885085278e-06,9.91140981071759e-06,"Up"
"SLC28A3|64078",1.37542304258425,1.06383682288574,20.7549787441153,5.21957011085403e-06,1.00082886360145e-05,"Up"
"C6orf52|347744",1.09986651029993,-0.0222684237197348,20.745199278885,5.24629347254741e-06,1.00563244356423e-05,"Up"
"ZG16|653808",2.81468012556555,-1.42244118615249,20.7424453137713,5.25384370578853e-06,1.00697276251223e-05,"Up"
"PSD2|84249",1.35545571555772,-1.33938300881435,20.7364283376169,5.27037773009681e-06,1.00992724971353e-05,"Up"
"LOC400794|400794",1.6438014468023,-0.766742950446364,20.7265140409253,5.29773518153159e-06,1.01495406317231e-05,"Up"
"NEURL3|93082",1.18381291455075,0.155481654866742,20.7022607063507,5.36526200916563e-06,1.02723680920155e-05,"Up"
"MMP16|4325",1.03300831817492,0.251297059683359,20.677076200068,5.43629588103e-06,1.04040549765258e-05,"Up"
"BAMBI|25805",1.159613718933,4.77985462565653,20.6770578933324,5.43634785769929e-06,1.04040549765258e-05,"Up"
"BASE|317716",3.53994337472217,-2.32468459271518,20.665137154907,5.47029946750572e-06,1.04634840068896e-05,"Up"
"RAD51AP2|729475",1.45564838700377,-2.47748294119473,20.6465430250305,5.52368302795983e-06,1.05599994673919e-05,"Up"
"PCSK2|5126",3.08004922771333,6.36138142560781,20.6246560117835,5.58719080520689e-06,1.06780185136784e-05,"Up"
"ITGB3|3690",1.09423530343145,4.02603322885042,20.6079073587792,5.63628357048693e-06,1.0768421950219e-05,"Up"
"DDC|1644",2.14344437714027,3.44858764477806,20.5593110982769,5.78119078142509e-06,1.10370967224393e-05,"Up"
"SYTL5|94122",1.3122864051346,2.6310829482068,20.5404430294095,5.83845529511427e-06,1.11417085664535e-05,"Up"
"PIWIL2|55124",1.85046170602243,-0.909278614193157,20.5340037424797,5.85812853066195e-06,1.1178069758951e-05,"Up"
"SAA4|6291",1.73813658387266,-0.0644255974854188,20.5200220828046,5.90107452601509e-06,1.12564462185633e-05,"Up"
"GABRE|2564",1.08810074220457,4.03761191704803,20.5025921887697,5.95505490248455e-06,1.13558146788107e-05,"Up"
"OPRK1|4986",2.1773809573217,0.581392285245516,20.4736134353077,6.04590137999055e-06,1.1522964520322e-05,"Up"
"IRX4|50805",4.27755221274162,-0.932866176804453,20.4447938324257,6.13762859884321e-06,1.16879150222116e-05,"Up"
"GRK1|6011",1.98419082101626,-2.07435004596526,20.4416293796876,6.14778517130195e-06,1.17047863456571e-05,"Up"
"ZDHHC8P1|150244",1.09743542973281,1.32275092242087,20.4158975844234,6.23100231340822e-06,1.18532209901671e-05,"Up"
"GRIA4|2893",1.58966245299951,-1.43729049263085,20.4042453671034,6.2690568422386e-06,1.19189752360394e-05,"Up"
"SNCB|6620",1.61054579014505,-2.37496008126769,20.3913522297603,6.31143598070319e-06,1.19961149974423e-05,"Up"
"SHISA9|729993",2.64727036545581,0.152948049868361,20.3841934739811,6.33509051224973e-06,1.20385395510208e-05,"Up"
"PSORS1C2|170680",1.66651230826468,-0.80524592378341,20.3704822018242,6.38064512350775e-06,1.21225540878096e-05,"Up"
"LOC642587|642587",1.97377683849954,1.51984034966112,20.3017954533266,6.6138490904528e-06,1.25497647428073e-05,"Up"
"ITIH4|3700",1.13358844759936,2.86071386004338,20.2871638636428,6.66462099159024e-06,1.2640802958102e-05,"Up"
"DKK4|27121",6.33487231911051,0.44302239763732,20.2768629028561,6.70060002991554e-06,1.27063595230033e-05,"Up"
"C11orf93|120376",1.03403146858463,2.11810242733121,20.2647294526221,6.74322972735451e-06,1.27858549584013e-05,"Up"
"KCNH7|90134",1.92966031847513,-1.726551733452,20.2507116710632,6.79281890668107e-06,1.28771755536904e-05,"Up"
"PHGR1|644844",4.04690884637949,-0.914586561552562,20.250174318504,6.79472710847765e-06,1.28794401996338e-05,"Up"
"TTR|7276",3.60593530482457,1.1713881645525,20.2323146105842,6.85845609618904e-06,1.2992052275411e-05,"Up"
"ADAM2|2515",3.52723336684154,-2.57287319636894,20.2294077488745,6.86888531086448e-06,1.30104429610445e-05,"Up"
"ARX|170302",1.63157551812021,1.91615390665392,20.1956416027998,6.9912040566542e-06,1.32379607656894e-05,"Up"
"LOC441177|441177",3.18338109753448,-1.89931829609658,20.1568973086779,7.1342526702978e-06,1.35017433622947e-05,"Up"
"AP3B2|8120",1.53109468235363,0.722559651456078,20.0890085877223,7.39202791071658e-06,1.39676205779443e-05,"Up"
"TMPRSS9|360200",1.15066229748401,-1.63250792890859,20.0721780716379,7.45736732077854e-06,1.40896077434033e-05,"Up"
"DYNC1I1|1780",1.04439060482232,1.19822636052988,20.0630375082139,7.49309542597529e-06,1.4154147498004e-05,"Up"
"LOC286002|286002",1.87750491736652,0.475437050190065,20.0604048668397,7.50341757923532e-06,1.41721623992903e-05,"Up"
"TDRD12|91646",2.74570354968836,-0.719240481963438,20.0454941198853,7.56215012070719e-06,1.42756246761473e-05,"Up"
"SPANXE|171489",5.37451919656122,-1.61530312710876,20.0421117932267,7.57553699234785e-06,1.42994004575284e-05,"Up"
"POU4F3|5459",1.57460134100701,-2.45408416669953,20.0151090702657,7.68326741759799e-06,1.44951702331166e-05,"Up"
"ZNF208|7757",1.29202600225775,1.41019532281138,19.9605182908068,7.90578434457785e-06,1.49025066982022e-05,"Up"
"CXXC4|80319",1.08552413921477,-0.394106272956863,19.9221851384725,8.06588944334557e-06,1.51979578831761e-05,"Up"
"RFPL1S|10740",1.2316837087861,-0.138860178792671,19.9114609860272,8.11126065862529e-06,1.5280941039575e-05,"Up"
"C1QTNF3|114899",1.06231445040529,3.9204613178455,19.9074134662835,8.128451228312e-06,1.53110432289505e-05,"Up"
"C8A|731",2.74132165354653,0.268006772601661,19.8623242166581,8.32244486953116e-06,1.56666465842895e-05,"Up"
"SPINK5|11005",1.58797628028653,4.77994855454196,19.8343292634263,8.44522339191311e-06,1.58833099966491e-05,"Up"
"STRA8|346673",4.63304435426364,-1.93768310495736,19.803690242834,8.58168339920512e-06,1.61327782181287e-05,"Up"
"PLA2G2D|26279",1.22888235788899,3.45226675544536,19.7989700707816,8.60290199371629e-06,1.61692989778804e-05,"Up"
"DLK2|65989",1.23188950840152,0.949832191973492,19.7796719058474,8.69020235645514e-06,1.63214841135961e-05,"Up"
"TAS1R1|80835",1.56903282942959,0.215645582127042,19.750489276414,8.82391015736769e-06,1.65639890203151e-05,"Up"
"TMEM179|388021",3.05353561242779,-2.60896945701032,19.7473180295952,8.83856390558753e-06,1.65897712075654e-05,"Up"
"SSX6|280657",3.0865837561927,-1.71151992187381,19.7340710701489,8.90004032752895e-06,1.66982149554647e-05,"Up"
"SEPT14|346288",5.44022388712397,-1.26539724293352,19.6675592598823,9.21525852219318e-06,1.72752597701563e-05,"Up"
"KRT31|3881",4.85214558918792,-1.44776508558807,19.6626931879062,9.23875552352404e-06,1.7317509444811e-05,"Up"
"UTS2R|2837",1.84319425637673,-2.57963665981568,19.6224812960341,9.4352451914159e-06,1.76784740433786e-05,"Up"
"FCRLA|84824",1.16008225408431,2.26277301968533,19.5887148243049,9.60347769202351e-06,1.79862165469889e-05,"Up"
"ANXA13|312",2.49652491943089,0.955529465200873,19.5617026912875,9.7402243860089e-06,1.82253068570469e-05,"Up"
"GNRH2|2797",5.67544118827126,-0.90580665982137,19.557155586447,9.76343523240585e-06,1.8264950508882e-05,"Up"
"LOC440040|440040",2.37427701211605,-2.66026240613088,19.5399323128447,9.85185668912416e-06,1.84246359322352e-05,"Up"
"TMPRSS15|5651",2.50342125244834,-2.42075507104601,19.5354763340868,9.87486357947044e-06,1.84657493520371e-05,"Up"
"POU5F1|5460",1.32894207530385,0.689489551390836,19.5268004138264,9.91981354951816e-06,1.85459617521497e-05,"Up"
"IFNG|3458",1.30949511344348,-0.00318583043912695,19.5124347434529,9.99469430984536e-06,1.86782188443155e-05,"Up"
"CYMP|643160",3.20488208252508,-2.08920939587956,19.4891363711677,1.0117345153493e-05,1.8895691502007e-05,"Up"
"CNTN2|6900",1.45286944341196,-1.7713903639864,19.4617603207104,1.02633949704719e-05,1.91605312186643e-05,"Up"
"DCAF4L2|138009",6.84729840927378,-0.220245773180204,19.45572978615,1.02958510339809e-05,1.92151603052757e-05,"Up"
"IYD|389434",1.37272455136292,3.73726613432515,19.4547908961772,1.03009133603728e-05,1.92226204757412e-05,"Up"
"ZFR2|23217",1.97726942770477,0.640344736725212,19.4488101182272,1.03332193618776e-05,1.92809134976251e-05,"Up"
"PHOX2A|401",3.37132199891939,-2.4111646106123,19.4421027721747,1.03695710612707e-05,1.93467426178288e-05,"Up"
"C1orf64|149563",2.99545741309979,-0.69188118861158,19.3817847645499,1.07023001697433e-05,1.99469037343759e-05,"Up"
"ASB11|140456",3.17845716025068,-2.29084830978567,19.3752637480015,1.07389078454454e-05,2.00130663606034e-05,"Up"
"LOC100124692|100124692",2.80718607481847,-1.96453178756181,19.3659264983095,1.07915443096438e-05,2.01007825845987e-05,"Up"
"CLCNKA|1187",1.38740730944999,0.173794194408402,19.3643408056673,1.08005089629162e-05,2.01154046302419e-05,"Up"
"CDRT1|374286",1.21116504108526,-1.33105261251618,19.3520963023883,1.08699850815911e-05,2.0236447729514e-05,"Up"
"ZNF80|7634",1.02815006268334,-0.952248187467721,19.3471831215745,1.08979887944639e-05,2.02843972106094e-05,"Up"
"TGIF2LX|90316",3.61390842036722,-2.6162300120839,19.3341881843285,1.09724058771397e-05,2.04165931625252e-05,"Up"
"PYY|5697",2.44559327200038,-2.03240195926191,19.3089614166261,1.11183299541207e-05,2.06795895859362e-05,"Up"
"EMX2|2018",4.11855656939918,-0.813925498415843,19.3057463720947,1.1137066826715e-05,2.07123049103946e-05,"Up"
"BFSP2|8419",1.18760336061788,-1.55000750312581,19.2903622176698,1.12271635256118e-05,2.0871261146747e-05,"Up"
"PAGE2|203569",8.52115374949061,1.66655181943765,19.2317437418729,1.15772193810672e-05,2.14976576758108e-05,"Up"
"EVX1|2128",2.59912907693282,-2.94329878418547,19.2267133483692,1.16077655885618e-05,2.15521614142529e-05,"Up"
"SMTNL1|219537",1.03256906530296,-0.674539956494292,19.2058111250782,1.17355600295134e-05,2.17821171944686e-05,"Up"
"KYNU|8942",1.24405632661381,5.28354773087426,19.1946127106669,1.18046064513414e-05,2.19063686860232e-05,"Up"
"PLCZ1|89869",2.3307240192096,-2.85657725114039,19.173158166253,1.19380309559992e-05,2.21403124460367e-05,"Up"
"HTR3B|9177",4.42923285863144,-1.58789017606929,19.1611863265277,1.20131403206329e-05,2.22750328382067e-05,"Up"
"DRGX|644168",2.52938384986452,-1.28596924740963,19.1491247549061,1.20892925603656e-05,2.24024272507226e-05,"Up"
"S100A9|6280",1.36888570713659,8.52209822218352,19.1378715217276,1.21607783252071e-05,2.25325826908595e-05,"Up"
"OTOR|56914",2.53879860119158,-2.80579363882381,19.1180669805708,1.22876184453583e-05,2.2760593731555e-05,"Up"
"ALDH1L1|10840",1.45072028315648,2.28785394122341,19.1109883018577,1.23332761205949e-05,2.28381348825913e-05,"Up"
"SLC17A4|10050",3.14487227065179,-2.45637867693912,19.0840589773437,1.25085334063548e-05,2.31484178664307e-05,"Up"
"CCL20|6364",1.33660570458492,5.27320468592203,19.0264941686208,1.28916010392736e-05,2.38304493197306e-05,"Up"
"HSD17B2|3294",1.73920885140537,2.78129829152446,19.0241178963776,1.29076648193786e-05,2.38528148177499e-05,"Up"
"ALDH3A1|218",1.95929382186454,6.42883890691547,18.9818604365604,1.31967093931997e-05,2.43570311727029e-05,"Up"
"MOGAT2|80168",1.69739223823866,-2.75728299704075,18.9664229376941,1.33039167574638e-05,2.45448628800433e-05,"Up"
"BAGE|574",4.74357887022255,-1.81484619543187,18.9587924521551,1.33572300568564e-05,2.46349937971439e-05,"Up"
"SERPINA11|256394",3.21606686338114,-1.82775500998178,18.9447182030965,1.34561286685179e-05,2.48079332316731e-05,"Up"
"FLJ41941|100192420",1.70372363723703,-2.26757072685782,18.931073706451,1.35527094697152e-05,2.49808877878769e-05,"Up"
"GYS2|2998",1.74147185163758,-1.82000117783641,18.8906077856524,1.38432558275403e-05,2.54852024103707e-05,"Up"
"KIRREL3|84623",1.52007990391086,-0.762632799147071,18.8741145413233,1.39634647627843e-05,2.56986413279793e-05,"Up"
"C5orf27|202299",1.23036945561621,-1.06668096956412,18.8335973999956,1.42632389549416e-05,2.62369751220689e-05,"Up"
"WNT8B|7479",1.01947563600306,-2.04957358793934,18.8095628294806,1.44441091938574e-05,2.65507410978646e-05,"Up"
"AQP5|362",1.72607118023845,6.23871871480492,18.7918576944335,1.45788196792358e-05,2.67874494951162e-05,"Up"
"LOC441666|441666",1.03741566308268,1.64350062818496,18.7526943572233,1.48812957924063e-05,2.73181964765197e-05,"Up"
"LOC100133469|100133469",5.17127747742614,-0.374290975313667,18.7524850860125,1.48829289037984e-05,2.73184159244033e-05,"Up"
"GPR158|57512",1.57423442874602,1.13120983543092,18.746539204369,1.49294046837397e-05,2.73925815936584e-05,"Up"
"VTN|7448",2.15979858190994,3.95931466256549,18.7344437851476,1.50243984745346e-05,2.75584723645198e-05,"Up"
"TMEM84|283673",1.33329062201109,-1.91127865632468,18.6876790120544,1.53974212620076e-05,2.82197457715246e-05,"Up"
"BTN1A1|696",1.15468643571565,-1.95488075898551,18.6533812271502,1.56769005630799e-05,2.87261297728963e-05,"Up"
"VPREB3|29802",1.07714687652076,0.979857601461635,18.6506085645084,1.56997152893067e-05,2.87650148468882e-05,"Up"
"KRT40|125115",2.46350653806244,0.587882388521377,18.6351208957817,1.58277696474617e-05,2.8990807222147e-05,"Up"
"GPR12|2835",2.34971855941919,-0.917789603660955,18.6187725095773,1.59640789149878e-05,2.92315775932449e-05,"Up"
"DEFB1|1672",1.67008563236224,3.09811429223572,18.5924875174953,1.61857137348744e-05,2.96193802292151e-05,"Up"
"KIAA1324|57535",1.2166927475042,6.87430596791867,18.5879277121004,1.6224475367995e-05,2.9681284808123e-05,"Up"
"GLIS1|148979",1.13583658861359,-1.3665642045979,18.5860102268158,1.62408032106944e-05,2.97081440305892e-05,"Up"
"LOC283174|283174",1.18456581422891,3.06848849720451,18.5631994626034,1.64363130161473e-05,3.00475046721809e-05,"Up"
"STK32B|55351",1.15951043205449,2.23615761720051,18.5586977466143,1.64751753964375e-05,3.01094006409782e-05,"Up"
"SSX1|6756",6.24781084692018,-0.0852779197341886,18.5464808595137,1.65811069972098e-05,3.02887539420828e-05,"Up"
"KIR2DL4|3805",1.31596556414023,-0.454020768737277,18.5104703596561,1.68973482805595e-05,3.08465903829086e-05,"Up"
"LOC284749|284749",1.23321459638505,-0.892232438180804,18.5082644165623,1.69169164656376e-05,3.0879189450677e-05,"Up"
"FAM25A|643161",3.03179181673653,-2.75431049998832,18.4962488831142,1.70239026056334e-05,3.1065050867362e-05,"Up"
"MTTP|4547",1.65362069838674,0.831551142708894,18.4935540533013,1.70479904873189e-05,3.11058613329578e-05,"Up"
"LYPD4|147719",2.60694613682349,-2.8626656085076,18.4323745166204,1.76041542597318e-05,3.20849621563062e-05,"Up"
"GJA10|84694",2.24345293082748,-3.04676538718964,18.3803167085776,1.80917261864035e-05,3.29270511181201e-05,"Up"
"CD207|50489",1.50089332805503,3.67576675146409,18.332338389025,1.8553094706806e-05,3.37123534041218e-05,"Up"
"GRIK3|2899",1.84248883363712,0.778277559387312,18.3133461584677,1.87389764755806e-05,3.40466867734803e-05,"Up"
"GPRC6A|222545",3.10986585105318,-2.41260592885194,18.2955283955212,1.89150640071651e-05,3.43597011136597e-05,"Up"
"OBP2B|29989",3.27227601581143,-2.25667675580611,18.2483084779478,1.93898061905082e-05,3.52008259839552e-05,"Up"
"DKFZp686A1627|266695",5.63852353683119,-1.41760418944444,18.2468950806561,1.94041993140468e-05,3.52234127948538e-05,"Up"
"GRM5|2915",1.3814837712414,0.519838359027789,18.2325686754359,1.95506973011461e-05,3.54786382051463e-05,"Up"
"RSPH6A|81492",2.59207253966951,-2.63776571319527,18.2163703577061,1.97176758129472e-05,3.57672694218978e-05,"Up"
"C1orf187|374946",1.02817188111463,-2.01497790834261,18.2145295342679,1.97367421632586e-05,3.57982573916847e-05,"Up"
"PAGE1|8712",6.24626418303514,-0.339205431316608,18.212611713927,1.97566257097477e-05,3.58307212053092e-05,"Up"
"TBR1|10716",2.25119529218902,-2.57221389580793,18.1811843970578,2.00853391656133e-05,3.64049293633416e-05,"Up"
"NEFM|4741",2.22542263978022,0.184698103017,18.1539111674811,2.03750530898439e-05,3.69115058936659e-05,"Up"
"DIO1|1733",1.611626567014,1.12454753496426,18.141201889411,2.05114896798659e-05,3.71474891864237e-05,"Up"
"MST1P9|11223",1.21210591577531,4.36913205624464,18.1315010680198,2.06162472471482e-05,3.73334650911787e-05,"Up"
"BAGE2|85319",1.30556889423114,-1.18936372962038,18.0963620105583,2.10002283133382e-05,3.79944988800562e-05,"Up"
"PNLIPRP3|119548",3.47101227816604,-1.91266837584009,18.0718728706118,2.12720735766983e-05,3.84477925080941e-05,"Up"
"UGT2B4|7363",2.27072385405179,2.09913277714509,17.9571928005787,2.25929039902927e-05,4.07616277609748e-05,"Up"
"OSTalpha|200931",1.1312110834752,1.06214656670169,17.9537760818951,2.26334956564151e-05,4.08185414770819e-05,"Up"
"ALPI|248",3.8470167420353,-2.48441325222955,17.9418024571922,2.27763251947537e-05,4.10720245219412e-05,"Up"
"LAIR2|3904",1.52136204988687,-0.262444288300143,17.939614324242,2.28025244336375e-05,4.11151611890832e-05,"Up"
"LOC255167|255167",1.24482359563659,1.66693384063958,17.9165984692911,2.30799419082064e-05,4.15987489016594e-05,"Up"
"LYG2|254773",1.84014681312338,-2.61081351232108,17.8476288457222,2.39317288554471e-05,4.30694759309966e-05,"Up"
"MUC17|140453",7.59304787853358,1.55270416474476,17.8408090356622,2.40176521457791e-05,4.32111845673013e-05,"Up"
"GLYATL3|389396",4.62021280808576,-1.80124937865531,17.8088057593188,2.44250226069388e-05,4.39309649260228e-05,"Up"
"PCDHGA8|9708",1.25301984027413,0.618532937622965,17.763515568466,2.50134160259715e-05,4.49444644950483e-05,"Up"
"GC|2638",8.13219992424306,1.29610206794506,17.7165818993616,2.56381940068454e-05,4.59938140969637e-05,"Up"
"IFITM5|387733",2.15814068009225,-1.97261853174639,17.6997872372199,2.58655531000804e-05,4.63878545213981e-05,"Up"
"MCHR2|84539",2.31100545646786,-2.90831075535287,17.6748521376447,2.62068565261064e-05,4.69672876019954e-05,"Up"
"AIM1L|55057",1.11314518406704,2.21788591265552,17.6691664455703,2.62853118717638e-05,4.70985400549453e-05,"Up"
"HFE2|148738",1.6517988208958,-2.55272374681444,17.6584076628137,2.64344158593542e-05,4.73563048978148e-05,"Up"
"FAM3B|54097",1.05331069078389,4.9604307338399,17.6464340354304,2.66013556686576e-05,4.76411855986903e-05,"Up"
"IL17A|3605",1.86091017840646,-2.62398210771302,17.633114713824,2.67883025493696e-05,4.79569601977357e-05,"Up"
"KRT13|3860",2.17981097058793,3.37100857153351,17.611640718027,2.70924907191081e-05,4.84726769418301e-05,"Up"
"SLC22A14|9389",1.31220029104964,-2.62656048092024,17.6078145577819,2.71470530864565e-05,4.85558578096772e-05,"Up"
"FST|10468",1.41503259767454,2.75818028578402,17.5997951287491,2.7261771442959e-05,4.87465536728718e-05,"Up"
"MOGAT3|346606",3.18209782945211,-2.76176146396861,17.5719417578623,2.76640131032903e-05,4.94315189091463e-05,"Up"
"OPN4|94233",1.56431174566496,-2.87985324036756,17.571668150993,2.76679938075328e-05,4.94337378966699e-05,"Up"
"PCDHB17|54661",1.01950181884285,-1.02601641083427,17.5607915146076,2.78267050365281e-05,4.9712382381896e-05,"Up"
"SLC25A18|83733",1.03457205778675,0.36407709189929,17.5462883726703,2.80397582596621e-05,5.00781314890799e-05,"Up"
"KCNC1|3746",1.79858651421878,-1.73224118799178,17.5151244818034,2.85031224175126e-05,5.08654198649085e-05,"Up"
"NKX2-2|4821",4.77272721247268,-1.29264610796021,17.499677179063,2.8735647235547e-05,5.12550347815385e-05,"Up"
"ACCN1|40",1.44903966371801,-1.25438258714582,17.4821434261603,2.90018897406298e-05,5.17197023938965e-05,"Up"
"KLRC2|3822",1.33546220520084,0.291472807392807,17.4769236485483,2.90816276426129e-05,5.18465327263454e-05,"Up"
"PDCL2|132954",3.44204026036551,-2.51740518305462,17.4274631302555,2.98482130036368e-05,5.31816778383653e-05,"Up"
"CTAG2|30848",5.75503482267561,1.15927986174965,17.3687158894267,3.07851646678894e-05,5.48023904813824e-05,"Up"
"CAPZA3|93661",2.10020671824777,-2.79199295030829,17.3248826217018,3.15034622766341e-05,5.6036857261355e-05,"Up"
"ONECUT3|390874",4.0316246545474,-2.42752008098505,17.3132871428836,3.16962793421021e-05,5.63631670783843e-05,"Up"
"C9orf71|169693",3.0126533903808,-2.55954813977124,17.2777591852079,3.22944770558396e-05,5.73929712860229e-05,"Up"
"LTF|4057",1.3400428923457,6.97867189058349,17.2715495380123,3.24001901956503e-05,5.75695051034941e-05,"Up"
"PSG6|5675",4.38979739736403,-2.23991590091183,17.260556783431,3.25881845775025e-05,5.78921401022975e-05,"Up"
"CACNG7|59284",2.66218148864647,-2.87750598872797,17.257384589729,3.26426379150721e-05,5.79831681654499e-05,"Up"
"GABRG2|2566",4.28630744862727,-0.923262683355078,17.2526167166677,3.27246544829331e-05,5.81174150115576e-05,"Up"
"EDDM3A|10876",1.74236894457613,-2.9275575478315,17.2496979671424,3.27749647471753e-05,5.81895867324186e-05,"Up"
"TCERG1L|256536",2.18442701511381,-1.07156147637323,17.2008808313931,3.36280396605341e-05,5.9645488191134e-05,"Up"
"BEST3|144453",1.95732294580912,-2.01419319176755,17.182934462961,3.39472308825965e-05,6.02057158494629e-05,"Up"
